this is just a sample data (lines 1 and 2 are skipped from SpringBatchConfig telcoItemReader method configuration)
id,mobile_prefix,telco,plan_type
3093,-8579435083,3093,PLN_REINN11
3094,-8582212804,3094,PREPAID
3095,-8584990525,3095,PREPAID
3096,-8587768246,3096,PREPAID
3097,-8590545967,3097,PREPAID
3098,-8593323688,3098,PREPAID
3099,-8596101409,3099,PLN_REINN10
3100,-8598879129,3100,PREPAID
3101,-8601656850,3101,PREPAID
3102,-8604434571,3102,PREPAID
3103,-8607212292,3103,PREPAID
3104,-8609990013,3104,PLN_REINN11
3105,-8612767734,3105,PREPAID
3106,-8615545455,3106,PREPAID
3107,-8618323176,3107,PREPAID
3108,-8621100897,3108,PREPAID
3109,-8623878618,3109,PLN_REINN12
3110,-8626656338,3110,PREPAID
3111,-8629434059,3111,PREPAID
3112,-8632211780,3112,PREPAID
3113,-8634989501,3113,PREPAID
3114,-8637767222,3114,PREPAID
3115,-8640544943,3115,PLN_REINN11
3116,-8643322664,3116,PREPAID
3117,-8646100385,3117,PREPAID
3118,-8648878106,3118,PREPAID
3119,-8651655827,3119,PREPAID
3120,-8654433547,3120,PLN_REINN12
3121,-8657211268,3121,PREPAID
3122,-8659988989,3122,PREPAID
3123,-8662766710,3123,PREPAID
3124,-8665544431,3124,PREPAID
3125,-8668322152,3125,PLN_REINN13
3126,-8671099873,3126,PREPAID
3127,-8673877594,3127,PREPAID
3128,-8676655315,3128,PREPAID
3129,-8679433036,3129,PREPAID
3130,-8682210756,3130,PREPAID
3131,-8684988477,3131,PLN_REINN12
3132,-8687766198,3132,PREPAID
3133,-8690543919,3133,PREPAID
3134,-8693321640,3134,PREPAID
3135,-8696099361,3135,PREPAID
3136,-8698877082,3136,PLN_REINN13
3137,-8701654803,3137,PREPAID
3138,-8704432524,3138,PREPAID
3139,-8707210245,3139,PREPAID
3140,-8709987965,3140,PREPAID
3141,-8712765686,3141,PLN_REINN14
3142,-8715543407,3142,PREPAID
3143,-8718321128,3143,PREPAID
3144,-8721098849,3144,PREPAID
3145,-8723876570,3145,PREPAID
3146,-8726654291,3146,PREPAID
3147,-8729432012,3147,PLN_REINN13
3148,-8732209733,3148,PREPAID
3149,-8734987454,3149,PREPAID
3150,-8737765174,3150,PREPAID
3151,-8740542895,3151,PREPAID
3152,-8743320616,3152,PLN_REINN14
3153,-8746098337,3153,PREPAID
3154,-8748876058,3154,PREPAID
3155,-8751653779,3155,PREPAID
3156,-8754431500,3156,PREPAID
3157,-8757209221,3157,PLN_REINN15
3158,-8759986942,3158,PREPAID
3159,-8762764663,3159,PREPAID
3160,-8765542383,3160,PREPAID
3161,-8768320104,3161,PREPAID
3162,-8771097825,3162,PREPAID
3163,-8773875546,3163,PLN_REINN14
3164,-8776653267,3164,PREPAID
3165,-8779430988,3165,PREPAID
3166,-8782208709,3166,PREPAID
3167,-8784986430,3167,PREPAID
3168,-8787764151,3168,PLN_REINN15
3169,-8790541872,3169,PREPAID
3170,-8793319592,3170,PREPAID
3171,-8796097313,3171,PREPAID
3172,-8798875034,3172,PREPAID
3173,-8801652755,3173,PLN_REINN16
3174,-8804430476,3174,PREPAID
3175,-8807208197,3175,PREPAID
3176,-8809985918,3176,PREPAID
3177,-8812763639,3177,PREPAID
3178,-8815541360,3178,PREPAID
3179,-8818319081,3179,PLN_REINN15
3180,-8821096801,3180,PREPAID
3181,-8823874522,3181,PREPAID
3182,-8826652243,3182,PREPAID
3183,-8829429964,3183,PREPAID
3184,-8832207685,3184,PLN_REINN16
3185,-8834985406,3185,PREPAID
3186,-8837763127,3186,PREPAID
3187,-8840540848,3187,PREPAID
3188,-8843318569,3188,PREPAID
3189,-8846096290,3189,PLN_REINN17
3190,-8848874010,3190,PREPAID
3191,-8851651731,3191,PREPAID
3192,-8854429452,3192,PREPAID
3193,-8857207173,3193,PREPAID
3194,-8859984894,3194,PREPAID
3195,-8862762615,3195,PLN_REINN16
3196,-8865540336,3196,PREPAID
3197,-8868318057,3197,PREPAID
3198,-8871095778,3198,PREPAID
3199,-8873873499,3199,PREPAID
3200,-8876651219,3200,PLN_REINN17
3201,-8879428940,3201,PREPAID
3202,-8882206661,3202,PREPAID
3203,-8884984382,3203,PREPAID
3204,-8887762103,3204,PREPAID
3205,-8890539824,3205,PLN_REINN18
3206,-8893317545,3206,PREPAID
3207,-8896095266,3207,PREPAID
3208,-8898872987,3208,PREPAID
3209,-8901650708,3209,PREPAID
3210,-8904428428,3210,PREPAID
3211,-8907206149,3211,PLN_REINN17
3212,-8909983870,3212,PREPAID
3213,-8912761591,3213,PREPAID
3214,-8915539312,3214,PREPAID
3215,-8918317033,3215,PREPAID
3216,-8921094754,3216,PLN_REINN18
3217,-8923872475,3217,PREPAID
3218,-8926650196,3218,PREPAID
3219,-8929427917,3219,PREPAID
3220,-8932205637,3220,PREPAID
3221,-8934983358,3221,PLN_REINN19
3222,-8937761079,3222,PREPAID
3223,-8940538800,3223,PREPAID
3224,-8943316521,3224,PREPAID
3225,-8946094242,3225,PREPAID
3226,-8948871963,3226,PREPAID
3227,-8951649684,3227,PLN_REINN18
3228,-8954427405,3228,PREPAID
3229,-8957205126,3229,PREPAID
3230,-8959982846,3230,PREPAID
3231,-8962760567,3231,PREPAID
3232,-8965538288,3232,PLN_REINN19
3233,-8968316009,3233,PREPAID
3234,-8971093730,3234,PREPAID
3235,-8973871451,3235,PREPAID
3236,-8976649172,3236,PREPAID
3237,-8979426893,3237,PLN_REINN20
3238,-8982204614,3238,PREPAID
3239,-8984982335,3239,PREPAID
3240,-8987760055,3240,PREPAID
3241,-8990537776,3241,PREPAID
3242,-8993315497,3242,PREPAID
3243,-8996093218,3243,PLN_REINN19
3244,-8998870939,3244,PREPAID
3245,-9001648660,3245,PREPAID
3246,-9004426381,3246,PREPAID
3247,-9007204102,3247,PREPAID
3248,-9009981823,3248,PLN_REINN20
3249,-9012759544,3249,PREPAID
3250,-9015537264,3250,PREPAID
3251,-9018314985,3251,PREPAID
3252,-9021092706,3252,PREPAID
3253,-9023870427,3253,PLN_REINN21
3254,-9026648148,3254,PREPAID
3255,-9029425869,3255,PREPAID
3256,-9032203590,3256,PREPAID
3257,-9034981311,3257,PREPAID
3258,-9037759032,3258,PREPAID
3259,-9040536753,3259,PLN_REINN20
3260,-9043314473,3260,PREPAID
3261,-9046092194,3261,PREPAID
3262,-9048869915,3262,PREPAID
3263,-9051647636,3263,PREPAID
3264,-9054425357,3264,PLN_REINN21
3265,-9057203078,3265,PREPAID
3266,-9059980799,3266,PREPAID
3267,-9062758520,3267,PREPAID
3268,-9065536241,3268,PREPAID
3269,-9068313962,3269,PLN_REINN22
3270,-9071091682,3270,PREPAID
3271,-9073869403,3271,PREPAID
3272,-9076647124,3272,PREPAID
3273,-9079424845,3273,PREPAID
3274,-9082202566,3274,PREPAID
3275,-9084980287,3275,PLN_REINN21
3276,-9087758008,3276,PREPAID
3277,-9090535729,3277,PREPAID
3278,-9093313450,3278,PREPAID
3279,-9096091171,3279,PREPAID
3280,-9098868891,3280,PLN_REINN22
3281,-9101646612,3281,PREPAID
3282,-9104424333,3282,PREPAID
3283,-9107202054,3283,PREPAID
3284,-9109979775,3284,PREPAID
3285,-9112757496,3285,PLN_REINN23
3286,-9115535217,3286,PREPAID
3287,-9118312938,3287,PREPAID
3288,-9121090659,3288,PREPAID
3289,-9123868380,3289,PREPAID
3290,-9126646100,3290,PREPAID
3291,-9129423821,3291,PLN_REINN22
3292,-9132201542,3292,PREPAID
3293,-9134979263,3293,PREPAID
3294,-9137756984,3294,PREPAID
3295,-9140534705,3295,PREPAID
3296,-9143312426,3296,PLN_REINN23
3297,-9146090147,3297,PREPAID
3298,-9148867868,3298,PREPAID
3299,-9151645589,3299,PREPAID
3300,-9154423309,3300,PREPAID
3301,-9157201030,3301,PLN_REINN24
3302,-9159978751,3302,PREPAID
3303,-9162756472,3303,PREPAID
3304,-9165534193,3304,PREPAID
3305,-9168311914,3305,PREPAID
3306,-9171089635,3306,PREPAID
3307,-9173867356,3307,PLN_REINN23
3308,-9176645077,3308,PREPAID
3309,-9179422798,3309,PREPAID
3310,-9182200518,3310,PREPAID
3311,-9184978239,3311,PREPAID
3312,-9187755960,3312,PLN_REINN24
3313,-9190533681,3313,PREPAID
3314,-9193311402,3314,PREPAID
3315,-9196089123,3315,PREPAID
3316,-9198866844,3316,PREPAID
3317,-9201644565,3317,PLN_REINN25
3318,-9204422286,3318,PREPAID
3319,-9207200007,3319,PREPAID
3320,-9209977727,3320,PREPAID
3321,-9212755448,3321,PREPAID
3322,-9215533169,3322,PREPAID
3323,-9218310890,3323,PLN_REINN24
3324,-9221088611,3324,PREPAID
3325,-9223866332,3325,PREPAID
3326,-9226644053,3326,PREPAID
3327,-9229421774,3327,PREPAID
3328,-9232199495,3328,PLN_REINN25
3329,-9234977216,3329,PREPAID
3330,-9237754936,3330,PREPAID
3331,-9240532657,3331,PREPAID
3332,-9243310378,3332,PREPAID
3333,-9246088099,3333,PLN_REINN26
3334,-9248865820,3334,PREPAID
3335,-9251643541,3335,PREPAID
3336,-9254421262,3336,PREPAID
3337,-9257198983,3337,PREPAID
3338,-9259976704,3338,PREPAID
3339,-9262754425,3339,PLN_REINN25
3340,-9265532145,3340,PREPAID
3341,-9268309866,3341,PREPAID
3342,-9271087587,3342,PREPAID
3343,-9273865308,3343,PREPAID
3344,-9276643029,3344,PLN_REINN26
3345,-9279420750,3345,PREPAID
3346,-9282198471,3346,PREPAID
3347,-9284976192,3347,PREPAID
3348,-9287753913,3348,PREPAID
3349,-9290531634,3349,PLN_REINN27
3350,-9293309354,3350,PREPAID
3351,-9296087075,3351,PREPAID
3352,-9298864796,3352,PREPAID
3353,-9301642517,3353,PREPAID
3354,-9304420238,3354,PREPAID
3355,-9307197959,3355,PLN_REINN26
3356,-9309975680,3356,PREPAID
3357,-9312753401,3357,PREPAID
3358,-9315531122,3358,PREPAID
3359,-9318308843,3359,PREPAID
3360,-9321086563,3360,PLN_REINN27
3361,-9323864284,3361,PREPAID
3362,-9326642005,3362,PREPAID
3363,-9329419726,3363,PREPAID
3364,-9332197447,3364,PREPAID
3365,-9334975168,3365,PLN_REINN28
3366,-9337752889,3366,PREPAID
3367,-9340530610,3367,PREPAID
3368,-9343308331,3368,PREPAID
3369,-9346086052,3369,PREPAID
3370,-9348863772,3370,PREPAID
3371,-9351641493,3371,PLN_REINN27
3372,-9354419214,3372,PREPAID
3373,-9357196935,3373,PREPAID
3374,-9359974656,3374,PREPAID
3375,-9362752377,3375,PREPAID
3376,-9365530098,3376,PLN_REINN28
3377,-9368307819,3377,PREPAID
3378,-9371085540,3378,PREPAID
3379,-9373863261,3379,PREPAID
3380,-9376640981,3380,PREPAID
3381,-9379418702,3381,PLN_REINN29
3382,-9382196423,3382,PREPAID
3383,-9384974144,3383,PREPAID
3384,-9387751865,3384,PREPAID
3385,-9390529586,3385,PREPAID
3386,-9393307307,3386,PREPAID
3387,-9396085028,3387,PLN_REINN28
3388,-9398862749,3388,PREPAID
3389,-9401640470,3389,PREPAID
3390,-9404418190,3390,PREPAID
3391,-9407195911,3391,PREPAID
3392,-9409973632,3392,PLN_REINN29
3393,-9412751353,3393,PREPAID
3394,-9415529074,3394,PREPAID
3395,-9418306795,3395,PREPAID
3396,-9421084516,3396,PREPAID
3397,-9423862237,3397,PLN_REINN30
3398,-9426639958,3398,PREPAID
3399,-9429417679,3399,PREPAID
3400,-9432195399,3400,PREPAID
3401,-9434973120,3401,PREPAID
3402,-9437750841,3402,PREPAID
3403,-9440528562,3403,PLN_REINN29
3404,-9443306283,3404,PREPAID
3405,-9446084004,3405,PREPAID
3406,-9448861725,3406,PREPAID
3407,-9451639446,3407,PREPAID
3408,-9454417167,3408,PLN_REINN30
3409,-9457194888,3409,PREPAID
3410,-9459972608,3410,PREPAID
3411,-9462750329,3411,PREPAID
3412,-9465528050,3412,PREPAID
3413,-9468305771,3413,PLN_REINN31
3414,-9471083492,3414,PREPAID
3415,-9473861213,3415,PREPAID
3416,-9476638934,3416,PREPAID
3417,-9479416655,3417,PREPAID
3418,-9482194376,3418,PREPAID
3419,-9484972097,3419,PLN_REINN30
3420,-9487749817,3420,PREPAID
3421,-9490527538,3421,PREPAID
3422,-9493305259,3422,PREPAID
3423,-9496082980,3423,PREPAID
3424,-9498860701,3424,PLN_REINN31
3425,-9501638422,3425,PREPAID
3426,-9504416143,3426,PREPAID
3427,-9507193864,3427,PREPAID
3428,-9509971585,3428,PREPAID
3429,-9512749306,3429,PLN_REINN32
3430,-9515527026,3430,PREPAID
3431,-9518304747,3431,PREPAID
3432,-9521082468,3432,PREPAID
3433,-9523860189,3433,PREPAID
3434,-9526637910,3434,PREPAID
3435,-9529415631,3435,PLN_REINN31
3436,-9532193352,3436,PREPAID
3437,-9534971073,3437,PREPAID
3438,-9537748794,3438,PREPAID
3439,-9540526515,3439,PREPAID
3440,-9543304235,3440,PLN_REINN32
3441,-9546081956,3441,PREPAID
3442,-9548859677,3442,PREPAID
3443,-9551637398,3443,PREPAID
3444,-9554415119,3444,PREPAID
3445,-9557192840,3445,PLN_REINN33
3446,-9559970561,3446,PREPAID
3447,-9562748282,3447,PREPAID
3448,-9565526003,3448,PREPAID
3449,-9568303724,3449,PREPAID
3450,-9571081444,3450,PREPAID
3451,-9573859165,3451,PLN_REINN32
3452,-9576636886,3452,PREPAID
3453,-9579414607,3453,PREPAID
3454,-9582192328,3454,PREPAID
3455,-9584970049,3455,PREPAID
3456,-9587747770,3456,PLN_REINN33
3457,-9590525491,3457,PREPAID
3458,-9593303212,3458,PREPAID
3459,-9596080933,3459,PREPAID
3460,-9598858653,3460,PREPAID
3461,-9601636374,3461,PLN_REINN34
3462,-9604414095,3462,PREPAID
3463,-9607191816,3463,PREPAID
3464,-9609969537,3464,PREPAID
3465,-9612747258,3465,PREPAID
3466,-9615524979,3466,PREPAID
3467,-9618302700,3467,PLN_REINN33
3468,-9621080421,3468,PREPAID
3469,-9623858142,3469,PREPAID
3470,-9626635862,3470,PREPAID
3471,-9629413583,3471,PREPAID
3472,-9632191304,3472,PLN_REINN34
3473,-9634969025,3473,PREPAID
3474,-9637746746,3474,PREPAID
3475,-9640524467,3475,PREPAID
3476,-9643302188,3476,PREPAID
3477,-9646079909,3477,PLN_REINN35
3478,-9648857630,3478,PREPAID
3479,-9651635351,3479,PREPAID
3480,-9654413071,3480,PREPAID
3481,-9657190792,3481,PREPAID
3482,-9659968513,3482,PREPAID
3483,-9662746234,3483,PLN_REINN34
3484,-9665523955,3484,PREPAID
3485,-9668301676,3485,PREPAID
3486,-9671079397,3486,PREPAID
3487,-9673857118,3487,PREPAID
3488,-9676634839,3488,PLN_REINN35
3489,-9679412560,3489,PREPAID
3490,-9682190280,3490,PREPAID
3491,-9684968001,3491,PREPAID
3492,-9687745722,3492,PREPAID
3493,-9690523443,3493,PLN_REINN36
3494,-9693301164,3494,PREPAID
3495,-9696078885,3495,PREPAID
3496,-9698856606,3496,PREPAID
3497,-9701634327,3497,PREPAID
3498,-9704412048,3498,PREPAID
3499,-9707189769,3499,PLN_REINN35
3500,-9709967489,3500,PREPAID
3501,-9712745210,3501,PREPAID
3502,-9715522931,3502,PREPAID
3503,-9718300652,3503,PREPAID
3504,-9721078373,3504,PLN_REINN36
3505,-9723856094,3505,PREPAID
3506,-9726633815,3506,PREPAID
3507,-9729411536,3507,PREPAID
3508,-9732189257,3508,PREPAID
3509,-9734966978,3509,PLN_REINN37
3510,-9737744698,3510,PREPAID
3511,-9740522419,3511,PREPAID
3512,-9743300140,3512,PREPAID
3513,-9746077861,3513,PREPAID
3514,-9748855582,3514,PREPAID
3515,-9751633303,3515,PLN_REINN36
3516,-9754411024,3516,PREPAID
3517,-9757188745,3517,PREPAID
3518,-9759966466,3518,PREPAID
3519,-9762744187,3519,PREPAID
3520,-9765521907,3520,PLN_REINN37
3521,-9768299628,3521,PREPAID
3522,-9771077349,3522,PREPAID
3523,-9773855070,3523,PREPAID
3524,-9776632791,3524,PREPAID
3525,-9779410512,3525,PLN_REINN38
3526,-9782188233,3526,PREPAID
3527,-9784965954,3527,PREPAID
3528,-9787743675,3528,PREPAID
3529,-9790521396,3529,PREPAID
3530,-9793299116,3530,PREPAID
3531,-9796076837,3531,PLN_REINN37
3532,-9798854558,3532,PREPAID
3533,-9801632279,3533,PREPAID
3534,-9804410000,3534,PREPAID
3535,-9807187721,3535,PREPAID
3536,-9809965442,3536,PLN_REINN38
3537,-9812743163,3537,PREPAID
3538,-9815520884,3538,PREPAID
3539,-9818298605,3539,PREPAID
3540,-9821076325,3540,PREPAID
3541,-9823854046,3541,PLN_REINN39
3542,-9826631767,3542,PREPAID
3543,-9829409488,3543,PREPAID
3544,-9832187209,3544,PREPAID
3545,-9834964930,3545,PREPAID
3546,-9837742651,3546,PREPAID
3547,-9840520372,3547,PLN_REINN38
3548,-9843298093,3548,PREPAID
3549,-9846075814,3549,PREPAID
3550,-9848853534,3550,PREPAID
3551,-9851631255,3551,PREPAID
3552,-9854408976,3552,PLN_REINN39
3553,-9857186697,3553,PREPAID
3554,-9859964418,3554,PREPAID
3555,-9862742139,3555,PREPAID
3556,-9865519860,3556,PREPAID
3557,-9868297581,3557,PLN_REINN40
3558,-9871075302,3558,PREPAID
3559,-9873853023,3559,PREPAID
3560,-9876630743,3560,PREPAID
3561,-9879408464,3561,PREPAID
3562,-9882186185,3562,PREPAID
3563,-9884963906,3563,PLN_REINN39
3564,-9887741627,3564,PREPAID
3565,-9890519348,3565,PREPAID
3566,-9893297069,3566,PREPAID
3567,-9896074790,3567,PREPAID
3568,-9898852511,3568,PLN_REINN40
3569,-9901630232,3569,PREPAID
3570,-9904407952,3570,PREPAID
3571,-9907185673,3571,PREPAID
3572,-9909963394,3572,PREPAID
3573,-9912741115,3573,PLN_REINN41
3574,-9915518836,3574,PREPAID
3575,-9918296557,3575,PREPAID
3576,-9921074278,3576,PREPAID
3577,-9923851999,3577,PREPAID
3578,-9926629720,3578,PREPAID
3579,-9929407441,3579,PLN_REINN40
3580,-9932185161,3580,PREPAID
3581,-9934962882,3581,PREPAID
3582,-9937740603,3582,PREPAID
3583,-9940518324,3583,PREPAID
3584,-9943296045,3584,PLN_REINN41
3585,-9946073766,3585,PREPAID
3586,-9948851487,3586,PREPAID
3587,-9951629208,3587,PREPAID
3588,-9954406929,3588,PREPAID
3589,-9957184650,3589,PLN_REINN42
3590,-9959962370,3590,PREPAID
3591,-9962740091,3591,PREPAID
3592,-9965517812,3592,PREPAID
3593,-9968295533,3593,PREPAID
3594,-9971073254,3594,PREPAID
3595,-9973850975,3595,PLN_REINN41
3596,-9976628696,3596,PREPAID
3597,-9979406417,3597,PREPAID
3598,-9982184138,3598,PREPAID
3599,-9984961859,3599,PREPAID
3600,-9987739579,3600,PLN_REINN42
3601,-9990517300,3601,PREPAID
3602,-9993295021,3602,PREPAID
3603,-9996072742,3603,PREPAID
3604,-9998850463,3604,PREPAID
3605,-10001628184,3605,PLN_REINN43
3606,-10004405905,3606,PREPAID
3607,-10007183626,3607,PREPAID
3608,-10009961347,3608,PREPAID
3609,-10012739068,3609,PREPAID
3610,-10015516788,3610,PREPAID
3611,-10018294509,3611,PLN_REINN42
3612,-10021072230,3612,PREPAID
3613,-10023849951,3613,PREPAID
3614,-10026627672,3614,PREPAID
3615,-10029405393,3615,PREPAID
3616,-10032183114,3616,PLN_REINN43
3617,-10034960835,3617,PREPAID
3618,-10037738556,3618,PREPAID
3619,-10040516277,3619,PREPAID
3620,-10043293997,3620,PREPAID
3621,-10046071718,3621,PLN_REINN44
3622,-10048849439,3622,PREPAID
3623,-10051627160,3623,PREPAID
3624,-10054404881,3624,PREPAID
3625,-10057182602,3625,PREPAID
3626,-10059960323,3626,PREPAID
3627,-10062738044,3627,PLN_REINN43
3628,-10065515765,3628,PREPAID
3629,-10068293486,3629,PREPAID
3630,-10071071206,3630,PREPAID
3631,-10073848927,3631,PREPAID
3632,-10076626648,3632,PLN_REINN44
3633,-10079404369,3633,PREPAID
3634,-10082182090,3634,PREPAID
3635,-10084959811,3635,PREPAID
3636,-10087737532,3636,PREPAID
3637,-10090515253,3637,PLN_REINN45
3638,-10093292974,3638,PREPAID
3639,-10096070695,3639,PREPAID
3640,-10098848415,3640,PREPAID
3641,-10101626136,3641,PREPAID
3642,-10104403857,3642,PREPAID
3643,-10107181578,3643,PLN_REINN44
3644,-10109959299,3644,PREPAID
3645,-10112737020,3645,PREPAID
3646,-10115514741,3646,PREPAID
3647,-10118292462,3647,PREPAID
3648,-10121070183,3648,PLN_REINN45
3649,-10123847904,3649,PREPAID
3650,-10126625624,3650,PREPAID
3651,-10129403345,3651,PREPAID
3652,-10132181066,3652,PREPAID
3653,-10134958787,3653,PLN_REINN46
3654,-10137736508,3654,PREPAID
3655,-10140514229,3655,PREPAID
3656,-10143291950,3656,PREPAID
3657,-10146069671,3657,PREPAID
3658,-10148847392,3658,PREPAID
3659,-10151625113,3659,PLN_REINN45
3660,-10154402833,3660,PREPAID
3661,-10157180554,3661,PREPAID
3662,-10159958275,3662,PREPAID
3663,-10162735996,3663,PREPAID
3664,-10165513717,3664,PLN_REINN46
3665,-10168291438,3665,PREPAID
3666,-10171069159,3666,PREPAID
3667,-10173846880,3667,PREPAID
3668,-10176624601,3668,PREPAID
3669,-10179402322,3669,PLN_REINN47
3670,-10182180042,3670,PREPAID
3671,-10184957763,3671,PREPAID
3672,-10187735484,3672,PREPAID
3673,-10190513205,3673,PREPAID
3674,-10193290926,3674,PREPAID
3675,-10196068647,3675,PLN_REINN46
3676,-10198846368,3676,PREPAID
3677,-10201624089,3677,PREPAID
3678,-10204401810,3678,PREPAID
3679,-10207179531,3679,PREPAID
3680,-10209957251,3680,PLN_REINN47
3681,-10212734972,3681,PREPAID
3682,-10215512693,3682,PREPAID
3683,-10218290414,3683,PREPAID
3684,-10221068135,3684,PREPAID
3685,-10223845856,3685,PLN_REINN48
3686,-10226623577,3686,PREPAID
3687,-10229401298,3687,PREPAID
3688,-10232179019,3688,PREPAID
3689,-10234956740,3689,PREPAID
3690,-10237734460,3690,PREPAID
3691,-10240512181,3691,PLN_REINN47
3692,-10243289902,3692,PREPAID
3693,-10246067623,3693,PREPAID
3694,-10248845344,3694,PREPAID
3695,-10251623065,3695,PREPAID
3696,-10254400786,3696,PLN_REINN48
3697,-10257178507,3697,PREPAID
3698,-10259956228,3698,PREPAID
3699,-10262733949,3699,PREPAID
3700,-10265511669,3700,PREPAID
3701,-10268289390,3701,PLN_REINN49
3702,-10271067111,3702,PREPAID
3703,-10273844832,3703,PREPAID
3704,-10276622553,3704,PREPAID
3705,-10279400274,3705,PREPAID
3706,-10282177995,3706,PREPAID
3707,-10284955716,3707,PLN_REINN48
3708,-10287733437,3708,PREPAID
3709,-10290511158,3709,PREPAID
3710,-10293288878,3710,PREPAID
3711,-10296066599,3711,PREPAID
3712,-10298844320,3712,PLN_REINN49
3713,-10301622041,3713,PREPAID
3714,-10304399762,3714,PREPAID
3715,-10307177483,3715,PREPAID
3716,-10309955204,3716,PREPAID
3717,-10312732925,3717,PLN_REINN50
3718,-10315510646,3718,PREPAID
3719,-10318288367,3719,PREPAID
3720,-10321066087,3720,PREPAID
3721,-10323843808,3721,PREPAID
3722,-10326621529,3722,PREPAID
3723,-10329399250,3723,PLN_REINN49
3724,-10332176971,3724,PREPAID
3725,-10334954692,3725,PREPAID
3726,-10337732413,3726,PREPAID
3727,-10340510134,3727,PREPAID
3728,-10343287855,3728,PLN_REINN50
3729,-10346065576,3729,PREPAID
3730,-10348843296,3730,PREPAID
3731,-10351621017,3731,PREPAID
3732,-10354398738,3732,PREPAID
3733,-10357176459,3733,PLN_REINN51
3734,-10359954180,3734,PREPAID
3735,-10362731901,3735,PREPAID
3736,-10365509622,3736,PREPAID
3737,-10368287343,3737,PREPAID
3738,-10371065064,3738,PREPAID
3739,-10373842785,3739,PLN_REINN50
3740,-10376620505,3740,PREPAID
3741,-10379398226,3741,PREPAID
3742,-10382175947,3742,PREPAID
3743,-10384953668,3743,PREPAID
3744,-10387731389,3744,PLN_REINN51
3745,-10390509110,3745,PREPAID
3746,-10393286831,3746,PREPAID
3747,-10396064552,3747,PREPAID
3748,-10398842273,3748,PREPAID
3749,-10401619994,3749,PLN_REINN52
3750,-10404397714,3750,PREPAID
3751,-10407175435,3751,PREPAID
3752,-10409953156,3752,PREPAID
3753,-10412730877,3753,PREPAID
3754,-10415508598,3754,PREPAID
3755,-10418286319,3755,PLN_REINN51
3756,-10421064040,3756,PREPAID
3757,-10423841761,3757,PREPAID
3758,-10426619482,3758,PREPAID
3759,-10429397203,3759,PREPAID
3760,-10432174923,3760,PLN_REINN52
3761,-10434952644,3761,PREPAID
3762,-10437730365,3762,PREPAID
3763,-10440508086,3763,PREPAID
3764,-10443285807,3764,PREPAID
3765,-10446063528,3765,PLN_REINN53
3766,-10448841249,3766,PREPAID
3767,-10451618970,3767,PREPAID
3768,-10454396691,3768,PREPAID
3769,-10457174412,3769,PREPAID
3770,-10459952132,3770,PREPAID
3771,-10462729853,3771,PLN_REINN52
3772,-10465507574,3772,PREPAID
3773,-10468285295,3773,PREPAID
3774,-10471063016,3774,PREPAID
3775,-10473840737,3775,PREPAID
3776,-10476618458,3776,PLN_REINN53
3777,-10479396179,3777,PREPAID
3778,-10482173900,3778,PREPAID
3779,-10484951621,3779,PREPAID
3780,-10487729341,3780,PREPAID
3781,-10490507062,3781,PLN_REINN54
3782,-10493284783,3782,PREPAID
3783,-10496062504,3783,PREPAID
3784,-10498840225,3784,PREPAID
3785,-10501617946,3785,PREPAID
3786,-10504395667,3786,PREPAID
3787,-10507173388,3787,PLN_REINN53
3788,-10509951109,3788,PREPAID
3789,-10512728830,3789,PREPAID
3790,-10515506550,3790,PREPAID
3791,-10518284271,3791,PREPAID
3792,-10521061992,3792,PLN_REINN54
3793,-10523839713,3793,PREPAID
3794,-10526617434,3794,PREPAID
3795,-10529395155,3795,PREPAID
3796,-10532172876,3796,PREPAID
3797,-10534950597,3797,PLN_REINN55
3798,-10537728318,3798,PREPAID
3799,-10540506039,3799,PREPAID
3800,-10543283759,3800,PREPAID
3801,-10546061480,3801,PREPAID
3802,-10548839201,3802,PREPAID
3803,-10551616922,3803,PLN_REINN54
3804,-10554394643,3804,PREPAID
3805,-10557172364,3805,PREPAID
3806,-10559950085,3806,PREPAID
3807,-10562727806,3807,PREPAID
3808,-10565505527,3808,PLN_REINN55
3809,-10568283248,3809,PREPAID
3810,-10571060968,3810,PREPAID
3811,-10573838689,3811,PREPAID
3812,-10576616410,3812,PREPAID
3813,-10579394131,3813,PLN_REINN56
3814,-10582171852,3814,PREPAID
3815,-10584949573,3815,PREPAID
3816,-10587727294,3816,PREPAID
3817,-10590505015,3817,PREPAID
3818,-10593282736,3818,PREPAID
3819,-10596060457,3819,PLN_REINN55
3820,-10598838177,3820,PREPAID
3821,-10601615898,3821,PREPAID
3822,-10604393619,3822,PREPAID
3823,-10607171340,3823,PREPAID
3824,-10609949061,3824,PLN_REINN56
3825,-10612726782,3825,PREPAID
3826,-10615504503,3826,PREPAID
3827,-10618282224,3827,PREPAID
3828,-10621059945,3828,PREPAID
3829,-10623837666,3829,PLN_REINN57
3830,-10626615386,3830,PREPAID
3831,-10629393107,3831,PREPAID
3832,-10632170828,3832,PREPAID
3833,-10634948549,3833,PREPAID
3834,-10637726270,3834,PREPAID
3835,-10640503991,3835,PLN_REINN56
3836,-10643281712,3836,PREPAID
3837,-10646059433,3837,PREPAID
3838,-10648837154,3838,PREPAID
3839,-10651614875,3839,PREPAID
3840,-10654392595,3840,PLN_REINN57
3841,-10657170316,3841,PREPAID
3842,-10659948037,3842,PREPAID
